entry_time,exit_time,direction,entry,exit,pnl,signal_type,hold_minutes,snap_bi_count,snap_pivot_count,snap_k_lines_count,snap_last_pivot_zg,snap_last_pivot_zd,snap_last_pivot_end_bi,snap_bi_since_pivot,snap_price_vs_pivot,snap_bi_n1_type,snap_bi_n1_price,snap_bi_n2_type,snap_bi_n2_price,snap_bi_n3_type,snap_bi_n3_price,snap_atr,snap_atr_pct,snap_diff_15m,snap_dea_15m
2021-10-19 14:31:00,2021-10-19 21:00:00,1,9714.0,9679.0,-35.0,2B,389,226,193,2049,9688.0,9680.0,225,0,inside,bottom,9680.0,top,9734.0,bottom,9488.0,,,,
2021-10-19 22:26:00,2021-10-20 09:25:00,-1,9596.0,9635.0,-39.0,3S,659,229,195,2066,9734.0,9680.0,227,1,below,top,9634.0,bottom,9504.0,top,9734.0,,,,
2021-10-20 22:21:00,2021-10-21 10:55:00,1,9968.0,10006.57142857143,38.57142857142935,3B,754,232,197,2113,9634.0,9570.0,230,1,above,bottom,9916.0,top,10032.0,bottom,9570.0,,,,
2021-10-21 13:56:00,2021-10-21 14:17:00,-1,9950.0,10003.0,-53.0,3S,21,237,201,2150,10084.0,10018.0,235,1,below,top,10002.0,bottom,9944.0,top,10092.0,,,,
2021-10-22 13:31:00,2021-10-22 14:44:00,-1,9464.0,9399.857142857143,64.14285714285688,3S,73,239,202,2194,10040.0,9944.0,237,1,below,top,9498.0,bottom,9366.0,top,10040.0,,,,
2021-10-22 21:41:00,2021-10-22 22:04:00,1,9486.0,9445.0,-41.0,2B,23,242,205,2212,9496.0,9446.0,241,0,inside,bottom,9446.0,top,9496.0,bottom,9288.0,,,,
2021-10-25 11:11:00,2021-10-25 13:38:00,1,9602.0,9563.0,-39.0,3B,147,244,206,2241,9496.0,9362.0,242,1,above,bottom,9564.0,top,9618.0,bottom,9362.0,,,,
2021-10-26 21:00:00,2021-10-26 21:22:00,-1,9696.0,9727.0,-31.0,2S,22,251,212,2306,9726.0,9664.0,250,0,inside,top,9726.0,bottom,9640.0,top,9808.0,23.142857142857142,0.075,19.209334458815647,27.734432851396548
2021-10-26 22:53:00,2021-10-27 10:42:00,-1,9668.0,9602.142857142857,65.85714285714312,2S,709,253,214,2325,9708.0,9640.0,252,0,inside,top,9708.0,bottom,9594.0,top,9726.0,,,,
2021-10-27 14:36:00,2021-10-27 14:40:00,1,9660.0,9627.0,-33.0,2B,4,256,217,2361,9708.0,9628.0,255,0,inside,bottom,9628.0,top,9716.0,bottom,9486.0,,,,
2021-10-27 22:26:00,2021-10-27 22:32:00,-1,9540.0,9571.0,-31.0,2S,6,257,218,2378,9570.0,9486.0,256,0,inside,top,9570.0,bottom,9404.0,top,9716.0,,,,
2021-10-28 11:26:00,2021-10-28 13:46:00,-1,9334.0,9383.0,-49.0,3S,140,259,219,2402,9580.0,9434.0,257,1,below,top,9382.0,bottom,9256.0,top,9580.0,,,,
2021-10-28 14:53:00,2021-10-29 09:00:00,1,9432.0,9507.0,75.0,3B,1087,262,221,2417,9382.0,9286.0,260,1,above,bottom,9392.0,top,9550.0,bottom,9286.0,,,,
2021-10-29 14:41:00,2021-10-29 14:46:00,1,9726.0,9695.0,-31.0,3B,5,266,224,2473,9600.0,9478.0,264,1,above,bottom,9696.0,top,9760.0,bottom,9478.0,,,,
2021-11-01 13:31:00,2021-11-01 21:03:00,-1,9758.0,9681.42857142857,76.57142857142935,2S,452,271,229,2517,9800.0,9704.0,270,0,inside,top,9800.0,bottom,9704.0,top,9814.0,,,,
2021-11-01 21:26:00,2021-11-01 22:17:00,-1,9694.0,9733.0,-39.0,2S,51,273,231,2533,9732.0,9704.0,272,0,inside,top,9732.0,bottom,9582.0,top,9800.0,,,,
2021-11-02 14:46:00,2021-11-02 21:00:00,-1,9678.0,9716.0,-38.0,2S,374,279,237,2579,9700.0,9658.0,278,0,inside,top,9700.0,bottom,9474.0,top,9778.0,,,,
2021-11-03 09:16:00,2021-11-03 09:20:00,1,9666.0,9633.0,-33.0,2B,4,280,238,2597,9776.0,9634.0,279,0,inside,bottom,9634.0,top,9776.0,bottom,9474.0,,,,
2021-11-03 21:42:00,2021-11-03 22:10:00,1,9858.0,9819.0,-39.0,3B,28,282,239,2634,9776.0,9586.0,280,1,above,bottom,9820.0,top,9966.0,bottom,9586.0,,,,
2021-11-04 11:01:00,2021-11-04 21:00:00,-1,9690.0,9611.857142857143,78.14285714285688,2S,599,283,240,2661,9728.0,9672.0,282,0,inside,top,9728.0,bottom,9672.0,top,9966.0,,,,
2021-11-04 21:11:00,2021-11-04 23:00:00,-1,9590.0,9512.0,78.0,3S,109,285,241,2677,9728.0,9678.0,283,1,below,top,9644.0,bottom,9494.0,top,9728.0,,,,
2021-11-05 09:01:00,2021-11-05 22:31:00,-1,9454.0,8974.857142857143,479.1428571428569,2S,810,287,243,2694,9512.0,9494.0,286,0,inside,top,9512.0,bottom,9388.0,top,9644.0,,,,
2021-11-08 09:06:00,2021-11-08 14:10:00,-1,9138.0,9245.0,-107.0,3S,304,293,248,2749,9482.0,9424.0,291,1,below,top,9244.0,bottom,8740.0,top,9486.0,,,,
2021-11-08 14:10:00,2021-11-08 21:16:00,1,9234.0,9185.0,-49.0,2B,426,296,251,2772,9228.0,9186.0,295,0,inside,bottom,9186.0,top,9228.0,bottom,9080.0,30.0,0.24,-42.91499264385129,-67.11587577759984
2021-11-09 14:41:00,2021-11-09 14:49:00,-1,8908.0,8963.0,-55.0,3S,8,299,253,2833,9228.0,9198.0,297,1,below,top,8962.0,bottom,8830.0,top,9284.0,,,,
2021-11-09 22:31:00,2021-11-10 13:30:00,1,8950.0,9073.714285714286,123.71428571428623,2B,899,300,254,2844,9016.0,8916.0,299,0,inside,bottom,8916.0,top,9016.0,bottom,8830.0,,,,
2021-11-10 13:30:00,2021-11-11 09:00:00,1,9076.0,9301.57142857143,225.57142857142935,3B,1170,303,256,2868,9134.0,9018.0,302,0,above,top,9168.0,bottom,9018.0,top,9134.0,30.857142857142858,0.16,27.912700712484366,11.577695490532815
2021-11-11 13:30:00,2021-11-11 14:10:00,-1,9372.0,9411.0,-39.0,2S,40,309,261,2914,9410.0,9352.0,308,0,inside,top,9410.0,bottom,9352.0,top,9450.0,31.0,0.195,54.42991865264776,63.063964289052414
2021-11-11 22:27:00,2021-11-11 22:35:00,-1,9394.0,9425.0,-31.0,2S,8,313,265,2943,9424.0,9372.0,312,0,inside,top,9424.0,bottom,9270.0,top,9442.0,,,,
2021-11-12 10:36:00,2021-11-12 11:22:00,1,9432.0,9439.285714285714,7.285714285713766,2B,46,314,266,2960,9442.0,9420.0,313,0,inside,bottom,9420.0,top,9490.0,bottom,9270.0,,,,
2021-11-12 21:36:00,2021-11-12 22:35:00,-1,9454.0,9493.0,-39.0,2S,59,317,269,2985,9492.0,9420.0,316,0,inside,top,9492.0,bottom,9324.0,top,9512.0,,,,
2021-11-15 14:31:00,2021-11-16 09:00:00,-1,9518.0,9494.42857142857,23.57142857142935,2S,1109,321,273,3029,9550.0,9408.0,320,0,inside,top,9550.0,bottom,9346.0,top,9636.0,,,,
2021-11-16 21:06:00,2021-11-16 22:57:00,-1,9504.0,9553.0,-49.0,2S,111,327,279,3090,9552.0,9466.0,326,0,inside,top,9552.0,bottom,9466.0,top,9696.0,,,,
2021-11-17 09:56:00,2021-11-17 11:22:00,1,9584.0,9596.285714285714,12.285714285713766,3B,86,330,281,3116,9528.0,9472.0,328,1,above,bottom,9556.0,top,9618.0,bottom,9472.0,,,,
2021-11-18 10:32:00,2021-11-18 11:21:00,-1,9692.0,9671.857142857143,20.142857142856883,2S,49,337,288,3177,9720.0,9636.0,336,0,inside,top,9720.0,bottom,9606.0,top,9734.0,,,,
2021-11-18 14:56:00,2021-11-19 09:00:00,1,9746.0,9777.0,31.0,2B,1084,340,291,3200,9720.0,9714.0,339,0,inside,bottom,9714.0,top,9788.0,bottom,9596.0,,,,
2021-11-22 11:21:00,2021-11-22 21:00:00,-1,9764.0,9730.285714285714,33.714285714286234,2S,579,351,302,3297,9794.0,9756.0,350,0,inside,top,9794.0,bottom,9710.0,top,10018.0,,,,
2021-11-22 22:31:00,2021-11-23 13:30:00,1,9742.0,9866.0,124.0,2B,899,354,305,3322,9782.0,9712.0,353,0,inside,bottom,9712.0,top,9782.0,bottom,9654.0,,,,
