entry_time,exit_time,direction,entry,exit,pnl,signal_type,entry_rsi,entry_adx,entry_bb_width,entry_bb_pos,entry_ma5,entry_ma20,entry_ma60,entry_mom_10,entry_mom_20,entry_rvol_20,entry_macd_flip_20,entry_diff_15m,entry_dea_15m,entry_ma_aligned_bull,entry_ma_aligned_bear,entry_above_ma20,entry_above_ma60,contract
2025-03-18 14:30:00,2025-03-18 14:35:00,-1,8968.0,9001.0,-33.0,2S,52.272727272727266,53.1286915722273,0.8682004874909952,0.7542962055781757,8974.8,8968.2,8979.933333333332,0.4245810055865995,-0.11113580795731881,0.17391584299402715,1.0,-19.190131215769725,-20.154971461773158,0,0,1,1,P2505
2025-03-25 21:40:00,2025-03-25 21:45:00,-1,8832.0,8843.0,-11.0,2S,54.285714285714285,23.506657197631593,0.40969426182271057,0.8375535982143476,8833.2,8821.8,8919.3,0.18144704014515511,0.13602357742008575,0.09951610076382801,1.0,-49.89683083646014,-37.30671164868022,0,0,1,0,P2505
2025-03-26 22:10:00,2025-03-26 22:50:00,1,8876.0,8861.0,-15.0,2B,60.0,59.39859840736226,0.6899674301227694,0.6947053084287764,8872.0,8858.1,8845.566666666668,0.0,0.33936651583710287,0.12711627066030948,1.0,-4.748755821477971,-12.349086929877211,1,0,1,1,P2505
2025-03-27 13:45:00,2025-03-27 13:50:00,1,8898.0,8879.0,-19.0,2B,55.35714285714286,64.49217409301443,0.47855767125234855,0.6741225939708858,8889.6,8880.6,8864.166666666666,-0.022497187851522327,0.3613369467027949,0.11093631235107572,1.0,6.633554317748349,1.9085685490244948,1,0,0,1,P2505
2025-04-01 21:10:00,2025-04-02 09:40:00,1,9158.0,9302.285714285714,144.28571428571377,3B,45.45454545454546,30.783320263448253,0.5157857290839787,0.3815179440404225,9150.4,9163.6,9129.666666666666,-0.21791239921551409,0.1531058617672887,0.12746848797615937,1.0,22.004710701325166,18.699910012364146,0,0,1,1,P2505
2025-04-07 11:15:00,2025-04-07 11:20:00,-1,8832.0,8847.0,-15.0,2S,73.68421052631578,48.77407879305945,1.1568326064750671,0.812011665269921,8837.6,8810.2,9042.9,0.5001136621959557,0.11322463768115298,0.17143648176639145,1.0,-110.46425115140664,-80.37715726636043,0,0,1,0,P2505
2025-04-09 10:15:00,2025-04-09 11:30:00,-1,8648.0,8569.142857142857,78.85714285714312,2S,58.82352941176471,63.678126184045425,2.027347699289312,0.5022805275379162,8649.2,8651.6,8712.266666666666,0.7217694994179347,-0.8707607699358411,0.3225588843316345,2.0,-37.951104703612145,-31.56847566306013,0,1,0,0,P2505
2025-04-09 14:10:00,2025-04-09 14:20:00,-1,8556.0,8575.0,-19.0,2S,34.58646616541354,41.07055393670034,1.8419771463638064,0.32779712077234807,8555.2,8575.2,8654.866666666667,0.2815579540121904,-1.2020342117429528,0.29660101768659775,2.0,-52.65684113464522,-41.92797200483536,0,1,1,0,P2505
2025-04-11 14:20:00,2025-04-11 21:05:00,-1,8766.0,8794.0,-28.0,2S,50.0,30.784721922047016,0.6310232695103246,0.5886525477104548,8768.8,8759.1,8765.5,0.22872827081428238,-0.15948963317384823,0.1284202320840975,1.0,11.890142454763918,18.628712757827543,0,0,1,1,P2505
2025-04-17 10:15:00,2025-04-17 21:05:00,1,8674.0,8694.0,20.0,2B,47.916666666666664,28.662049198275753,0.4190001871452927,0.5661147914183537,8671.2,8663.6,8647.8,0.04617871161394227,0.16181229773462036,0.09756901391790164,5.0,-5.176746438768532,-11.052814463498722,1,0,1,1,P2505
2025-04-21 22:25:00,2025-04-22 09:05:00,-1,8474.0,8462.857142857143,11.142857142856883,2S,32.55813953488372,77.98850731942552,1.087943912058212,0.2618743442179495,8475.6,8492.0,8531.066666666668,-0.14147606696534032,-0.8661048689138529,0.12151805200950022,2.0,-26.59702898508658,-21.43001892290015,0,1,1,0,P2505
2025-04-24 22:05:00,2025-04-25 09:20:00,1,8612.0,8691.142857142857,79.14285714285688,3B,58.66666666666666,49.342171601667474,0.9457593300169749,0.5331909004221841,8605.6,8601.3,8578.933333333332,-0.09289363678588458,0.37330844610359293,0.15980715728820874,3.0,11.33375470075589,6.841368406361436,1,0,1,1,P2505
2025-04-25 14:10:00,2025-04-25 14:20:00,1,8752.0,8739.0,-13.0,3B,31.707317073170742,37.05315814950366,0.7363643370902027,0.25367535512593936,8749.2,8765.9,8690.766666666666,-0.36438168982008134,0.0,0.10483513263804096,1.0,52.0934314039514,44.092239401757126,0,0,0,1,P2505
2025-04-28 22:10:00,2025-04-28 22:20:00,-1,8566.0,8573.0,-7.0,2S,51.35135135135135,11.831659177040281,0.2822401300769828,0.35532534637349106,8566.8,8571.5,8614.5,0.0,0.04670714619336991,0.0911811985237506,1.0,-31.008821927782265,-25.55431100704528,0,1,1,0,P2505
2025-03-05 21:50:00,2025-03-05 22:10:00,1,8282.0,8269.0,-13.0,2B,56.52173913043478,37.11061549943329,0.6149545748205583,0.4018863056608028,8279.6,8287.0,8274.433333333332,-0.07239382239382364,0.07249879168680362,0.115960004323729,3.0,-3.0937715921718336,-9.686822907145237,0,0,0,0,P2509
2025-03-06 13:40:00,2025-03-06 13:45:00,1,8306.0,8291.0,-15.0,2B,43.85964912280702,26.13314503161149,0.5458719313387004,0.27939167561726347,8300.4,8304.0,8285.166666666666,0.0,0.16908212560386993,0.12251294729975602,1.0,6.542271859501852,0.3629343727274801,0,0,0,1,P2509
2025-03-07 09:20:00,2025-03-07 10:05:00,1,8388.0,8361.0,-27.0,3B,50.0,36.52816003082333,0.35369115563829195,0.4865147122308859,8381.2,8386.4,8349.733333333334,0.0,0.11938872970391756,0.11285785041537967,6.0,26.697555462544187,22.757667744828765,0,0,0,1,P2509
2025-03-12 10:50:00,2025-03-12 14:55:00,1,8372.0,8407.714285714286,35.714285714286234,2B,53.03030303030303,23.256613595472555,0.6950620339540142,0.6600356511996927,8365.6,8360.7,8342.166666666666,-0.04776689754000252,0.4801920768307433,0.13620311296850376,2.0,-2.0692142213865736,-9.132753785293108,1,0,1,1,P2509
2025-03-17 22:00:00,2025-03-17 22:30:00,-1,8326.0,8339.0,-13.0,2S,40.38461538461538,71.63541463337087,1.1664129445983167,0.40534933023545683,8327.2,8333.2,8412.2,0.07213272421255912,-0.5495818399044228,0.13356011862979264,1.0,-35.23642090676731,-21.530655004343892,0,1,1,0,P2509
2025-03-21 09:10:00,2025-03-21 09:25:00,1,8378.0,8367.0,-11.0,2B,58.33333333333334,16.848120018180023,0.608625842277421,0.7570662147810732,8379.6,8372.9,8362.766666666666,0.07159904534606021,0.2870126763932168,0.09471024676565394,3.0,14.729371133578752,13.164501123486016,1,0,0,1,P2509
2025-03-24 22:00:00,2025-03-24 22:20:00,-1,8242.0,8255.0,-13.0,2S,35.41666666666667,36.750656087395704,0.7833879603783133,0.31900543297892253,8244.0,8251.7,8266.266666666666,0.024277737314881698,-0.2662793512466677,0.13371202413823913,2.0,-16.618827859821977,-16.230086807313047,0,1,1,0,P2509
2025-03-27 22:40:00,2025-03-28 09:55:00,1,8370.0,8432.0,62.0,3B,43.75,51.89206995100734,0.3373273400461308,0.4610640171339341,8368.4,8375.1,8294.0,0.0,1.4046984742068336,0.34141049589676975,2.0,40.5561570758382,28.912820974368273,0,0,1,1,P2509
2025-04-02 10:00:00,2025-04-02 10:40:00,1,8646.0,8615.0,-31.0,3B,59.78260869565217,65.5686989558769,1.6019191855319228,0.5686824547449526,8640.4,8634.5,8559.766666666666,-0.36883356385430943,0.8634772462077,0.2285856505307508,1.0,41.57782123798643,29.895723031734505,1,0,1,1,P2509
2025-04-03 14:25:00,2025-04-03 14:35:00,-1,8562.0,8583.0,-21.0,2S,57.77777777777777,42.34526024930957,0.8200069749275668,0.5912245974680822,8570.4,8555.6,8603.733333333334,0.32809936723694477,-0.32596041909196405,0.13161015830424264,1.0,-17.727983494405635,-7.563532066130173,0,0,1,0,P2509
2025-04-10 13:50:00,2025-04-10 21:05:00,1,8178.0,8152.0,-26.0,3B,40.27777777777777,20.794837519256145,0.7094739834506594,0.29686801750504077,8173.6,8187.8,8088.366666666667,-0.0733317037399206,-0.09775171065493637,0.15671090981497432,1.0,42.2418735235824,23.80314650835544,0,0,0,1,P2509
2025-04-15 14:10:00,2025-04-15 14:50:00,-1,8118.0,8133.0,-15.0,2S,62.06896551724138,37.256880879712774,0.8495184359836588,0.7731042652820804,8123.2,8103.2,8136.633333333333,0.494926998267764,0.4203758654797163,0.14216007656458776,1.0,-21.81452920112133,-18.11478745669554,0,0,1,0,P2509
2025-04-17 09:10:00,2025-04-17 21:05:00,1,8124.0,8162.0,38.0,2B,59.57446808510638,30.484835106113756,0.4457060905886225,1.0949073986111089,8111.2,8108.5,8097.566666666667,0.1971900419028838,0.3208292201382079,0.1258972579737963,2.0,-5.3918933474960795,-9.198609678115663,1,0,1,1,P2509
2025-04-18 21:10:00,2025-04-18 23:00:00,-1,8106.0,8149.0,-43.0,2S,31.25,14.237457670955209,0.7924505319765548,-0.19615904028420664,8122.8,8138.9,8157.0,-0.7845060063741083,-0.6383501104836764,0.13814327901189943,2.0,-4.276219023558042,0.20843949271159112,0,1,1,0,P2509
2025-04-21 22:25:00,2025-04-22 09:05:00,-1,8000.0,7996.0,4.0,2S,37.037037037037045,43.8375667962082,1.2036361439571157,0.2636547182140343,7998.8,8014.8,8042.233333333334,-0.19980019980020414,-0.8190618019359608,0.1569586223583894,1.0,-28.244105184325235,-25.030226434666762,0,1,1,0,P2509
2025-04-24 22:05:00,2025-04-24 22:20:00,1,8256.0,8241.0,-15.0,3B,55.4054054054054,53.498839657947904,1.0404615727604787,0.4638815520146137,8250.8,8249.1,8226.433333333332,-0.19365770999757448,0.3163017031630133,0.19679942790270713,2.0,18.59642871224969,16.998019548303535,1,0,0,1,P2509
2025-04-25 13:55:00,2025-04-25 14:00:00,1,8402.0,8387.0,-15.0,3B,34.69387755102041,45.88115118932614,0.6800757998508498,0.059774116937804406,8397.6,8417.2,8334.8,-0.4743833017077814,-0.14278914802474674,0.11185873511730744,1.0,58.52842688836063,47.90958743602936,0,0,0,1,P2509
2025-05-06 13:50:00,2025-05-06 14:15:00,-1,8024.0,7997.714285714285,26.285714285714675,2S,71.875,38.33931700449965,1.4108696849358515,0.779835238452575,8019.2,7978.5,8058.733333333334,0.5775991963837157,0.7547169811320753,0.15219827746365536,1.0,-42.80276192445672,-33.650747026657925,0,0,1,0,P2509
2025-05-06 22:30:00,2025-05-07 09:05:00,-1,7928.0,7946.0,-18.0,2S,41.66666666666667,31.16115808192666,0.7114758204214037,0.3565804656443912,7931.6,7938.1,7963.466666666666,-0.02521432173474558,-0.45192066281697363,0.18139455636820825,1.0,-37.51581476940828,-36.646425367446966,0,1,1,0,P2509
2025-05-12 11:15:00,2025-05-12 11:20:00,1,7966.0,7949.0,-17.0,2B,61.40350877192982,17.349570619911116,0.8110159377875549,0.5418693516353967,7959.6,7951.3,7931.166666666667,-0.1757028112449821,-0.2007528230865696,0.16863737493170433,5.0,9.851196555780916,6.399280980056126,1,0,0,1,P2509
2025-05-14 14:50:00,2025-05-14 21:05:00,1,8182.0,8142.0,-40.0,3B,62.50000000000001,24.461785208423574,0.4620405518493475,0.6775916585146067,8168.4,8165.3,8109.366666666667,0.09799118079372171,-0.07336757153337814,0.11531800769244424,1.0,43.617084969323514,39.01759927846712,1,0,0,1,P2509
2025-05-16 10:10:00,2025-05-16 10:35:00,-1,7984.0,7997.0,-13.0,2S,42.857142857142854,55.323250530503934,0.5923186382529232,0.3478493526515641,7986.8,7989.2,8021.833333333333,-0.050087653393438014,-0.44898977301072174,0.16843656498709778,1.0,-28.386162504836648,-24.982797712923265,0,1,0,0,P2509
2025-05-21 13:55:00,2025-05-21 14:10:00,-1,8096.0,8105.0,-9.0,2S,42.59259259259259,35.28958254079507,1.1394235957219665,0.5130071642801901,8098.0,8096.8,8106.066666666667,0.49640109208239913,-0.4181013280865731,0.15710394501141037,2.0,4.926818427553371,11.25264700990353,0,0,1,0,P2509
2025-05-22 09:10:00,2025-05-23 21:25:00,-1,7998.0,7976.571428571428,21.42857142857156,2S,18.33333333333333,47.9084460824757,1.2578117061572625,-0.21207439787222374,8053.2,8072.3,8090.166666666667,-0.9410599306587386,-1.063566658421966,0.27316006129117676,2.0,-4.09387563551536,-1.244288690107208,0,1,0,0,P2509
2025-05-23 21:30:00,2025-05-26 09:25:00,-1,7976.0,8031.0,-55.0,2S,32.72727272727272,49.27007440606508,1.200769840786068,0.28360208199951586,7970.0,8004.8,8030.3,-0.3494757863205189,-0.5232992773486211,0.1273694496530948,1.0,-11.861826402528095,-5.927780132578261,0,1,1,0,P2509
2025-05-26 11:30:00,2025-05-26 14:50:00,-1,7968.0,7950.0,18.0,2S,21.15384615384616,47.08917966658962,1.2658160101352738,0.27366041332399965,7970.4,7992.9,7995.8,-0.07522567703108773,-0.549039181432498,0.12512857491315532,1.0,-9.474980452525415,-8.286656165887566,0,1,0,0,P2509
2025-05-27 22:30:00,2025-05-27 23:00:00,1,8046.0,8048.857142857143,2.857142857143117,3B,50.0,43.50560342222546,0.27294998669245607,0.390723558034118,8044.4,8046.4,8016.766666666666,-0.07453416149068026,0.14940239043825798,0.08465324123494808,1.0,15.784467839480385,11.873985634626885,0,0,1,1,P2509
2025-05-29 14:55:00,2025-05-29 21:05:00,1,8188.0,8154.0,-34.0,3B,55.17241379310345,58.40191180103022,0.3617704190692478,0.7904902889187756,8187.6,8183.4,8135.6,0.04885197850512668,0.24473813020069457,0.06614055050773902,3.0,31.445493203537808,26.358150861192733,1,0,0,1,P2509
2025-06-04 14:05:00,2025-06-04 14:20:00,-1,8110.0,8125.0,-15.0,2S,39.99999999999999,59.50613156011393,0.9171607411736153,0.36716324296613473,8114.4,8125.9,8168.033333333334,0.04930966469427478,-0.7581315725116111,0.13199655638060842,1.0,-10.459390762061048,1.3904345553852187,0,1,1,0,P2509
2025-06-05 10:40:00,2025-06-05 14:10:00,-1,8086.0,8113.0,-27.0,2S,40.90909090909091,38.376298567313995,0.6427923676681614,0.15411534580470823,8094.0,8096.0,8116.066666666667,0.024764735017335227,-0.4927322000492729,0.10235853801391956,1.0,-15.190716363807041,-12.70972301992814,0,1,1,0,P2509
2025-06-06 10:40:00,2025-06-06 11:00:00,1,8160.0,8147.0,-13.0,3B,55.55555555555556,51.58265114438988,0.3507430679280171,0.7761566164479321,8158.8,8156.1,8127.3,0.1226391954868733,0.22096734593666234,0.12012896811872091,1.0,10.855157428148232,4.842915323643611,1,0,0,0,P2509
2025-06-10 14:45:00,2025-06-10 22:35:00,-1,8122.0,8080.571428571428,41.42857142857156,2S,39.99999999999999,53.323184355081665,0.656341286326176,0.015093850999040538,8130.0,8137.9,8161.3,-0.27046963363658305,-0.6369426751592355,0.09802572114802723,2.0,-5.426015777256907,1.0801951587938743,0,1,0,0,P2509
2025-06-10 22:55:00,2025-06-11 10:45:00,-1,8080.0,8012.571428571428,67.42857142857156,2S,64.0,50.08932080449334,0.5236569469110542,0.6702761620301467,8083.2,8074.8,8127.5,0.1983635011157947,-0.17292490118576698,0.11786846405397425,1.0,-23.96372416701979,-16.351149424038397,0,0,0,0,P2509
2025-06-16 10:45:00,2025-06-16 13:50:00,1,8430.0,8403.0,-27.0,3B,61.53846153846153,38.3981054810912,0.5738578778208066,0.8990178871613304,8430.4,8428.7,8288.2,0.09478672985780978,0.3802281368821214,0.15380742987429583,1.0,88.25662454854319,74.76650070529463,1,0,0,1,P2509
2025-06-24 10:40:00,2025-06-24 15:00:00,-1,8348.0,8330.57142857143,17.42857142857065,2S,53.2258064516129,54.21699870652274,1.7847958261938517,0.5067012101079507,8356.0,8361.0,8434.533333333333,0.16770483948251869,-0.9945536348567319,0.31091758403264913,2.0,-42.46264745765802,-28.24777442056503,0,1,0,0,P2509
2025-06-26 22:15:00,2025-06-27 09:05:00,1,8368.0,8374.0,6.0,2B,45.23809523809524,38.172695758902655,0.3261695227062696,0.6832570456742962,8368.0,8365.0,8353.333333333334,0.0717360114777632,0.16754427955960605,0.10137237125956194,1.0,5.128654902347989,2.9919627078129807,1,0,1,1,P2509
2025-07-02 10:10:00,2025-07-03 09:10:00,1,8362.0,8498.57142857143,136.57142857142935,2B,64.40677966101694,34.61285284104354,0.616868681219079,0.7541167947852814,8360.0,8356.9,8334.5,0.023900573613766518,0.33565092304004285,0.14839784449736085,3.0,10.267259986405406,6.417029839822046,1,0,1,1,P2509
2025-07-04 22:20:00,2025-07-04 22:55:00,-1,8446.0,8461.0,-15.0,2S,55.55555555555556,29.206386711888264,0.563386125905483,0.3676374655287086,8450.0,8448.3,8459.8,0.0948541617263432,-0.25992438563327,0.11207853356922562,2.0,-8.192609671114042,-5.9570785406406745,0,0,1,1,P2509
2025-07-07 10:10:00,2025-07-07 10:45:00,-1,8448.0,8436.0,12.0,2S,34.920634920634924,6.7211351552131715,0.6179474518691257,0.4750898280693051,8447.2,8445.3,8449.666666666666,0.0711068973690443,0.0,0.18778032547807214,2.0,-8.357745195604366,-7.251254830307239,0,0,0,0,P2509
2025-07-07 22:30:00,2025-07-07 22:35:00,1,8498.0,8485.0,-13.0,3B,44.73684210526315,39.40549427357701,0.5475367651812587,0.5903308813234259,8495.2,8491.8,8466.866666666667,0.04710315591145431,0.449278789311891,0.11422885056176542,2.0,9.681318017772355,5.254743419332021,1,0,0,1,P2509
2025-07-08 21:50:00,2025-07-08 22:05:00,1,8644.0,8635.0,-9.0,3B,58.00000000000001,35.897616581917106,0.5696448529428279,0.5731416031030389,8642.8,8640.4,8570.3,0.0,0.3016941285681085,0.109008351802187,3.0,44.28439571492527,35.82199982027045,1,0,0,1,P2509
2025-07-10 14:35:00,2025-07-10 21:05:00,1,8642.0,8614.0,-28.0,2B,38.18181818181818,13.104861873790513,0.5871518864516839,0.4901421726830982,8640.8,8638.5,8624.9,0.23207240659086636,0.16233766233766378,0.14346685211427898,3.0,2.2740795964491554,0.5363292767750416,1,0,0,0,P2509
2025-07-11 14:00:00,2025-07-11 15:00:00,1,8690.0,8691.142857142857,1.142857142856883,3B,23.07692307692308,58.441214787458954,1.644704481873953,0.30008542706250435,8691.6,8728.7,8666.533333333333,-0.4348821240558465,-0.6168608636052064,0.1989578147315888,1.0,23.291243870862672,19.212314008007176,0,0,0,1,P2509
2025-07-14 22:25:00,2025-07-15 09:05:00,1,8786.0,8771.0,-15.0,3B,40.0,52.47953178503161,0.6913497046685109,0.6087132286147686,8781.6,8781.4,8731.266666666666,0.045537340619317135,0.3654636820465962,0.13274536454014899,1.0,26.09977335827716,18.92921198207523,1,0,0,1,P2509
2025-07-25 14:50:00,2025-07-25 21:05:00,-1,8936.0,8949.0,-13.0,2S,63.829787234042556,31.793202592915303,0.593864136301921,0.5735395869095115,8938.0,8930.1,8977.233333333334,0.13449899125757003,-0.06711409395973034,0.13613354835222813,1.0,-24.378670216565297,-17.334904338242225,0,0,0,0,P2509
2025-07-28 10:50:00,2025-07-28 14:00:00,-1,8920.0,8955.0,-35.0,2S,63.768115942028984,43.16024100096011,1.3462450973932507,0.771508977008859,8928.0,8891.5,8925.066666666668,0.49549549549550154,-0.13428827215756778,0.29256778867745087,1.0,-22.617487625542708,-20.934547099605087,0,0,1,1,P2509
2025-07-28 22:05:00,2025-07-28 22:50:00,1,8948.0,8937.0,-11.0,2B,61.70212765957447,40.28170688755563,0.4609616457995478,0.672155528506506,8947.2,8946.9,8922.966666666667,0.04469273743017421,0.3811659192825223,0.10433918713284282,2.0,0.03153909296634083,-5.938523373478183,1,0,0,1,P2509
2025-07-30 21:10:00,2025-07-30 22:05:00,-1,8946.0,8949.42857142857,-3.428571428570649,2S,37.09677419354839,29.91831347648817,0.627249796277152,-0.13835171417217237,8962.0,8965.9,8969.666666666666,-0.35706315554563384,-0.5567928730512262,0.1363447156121742,5.0,4.481761563311011,6.680289781603671,0,1,0,0,P2509
2025-07-31 09:10:00,2025-07-31 09:35:00,-1,8926.0,8910.0,16.0,2S,37.93103448275862,23.429274766845445,0.2939320068088652,0.4885709975365593,8931.6,8930.3,8952.333333333334,-0.0447727781508811,-0.0447727781508811,0.07866692493893362,1.0,-6.598200542732229,-2.341108886344942,0,0,0,0,P2509
2025-08-08 13:50:00,2025-08-08 14:15:00,1,9032.0,9013.0,-19.0,2B,57.4468085106383,37.53040862243237,0.6581577702592447,0.6532375625047341,9033.6,9022.9,9009.433333333332,0.06647462884998845,0.3109729009329154,0.1256284906388256,1.0,12.801772450409771,9.704696811206743,1,0,0,1,P2509
2025-08-14 21:35:00,2025-08-14 22:55:00,-1,9320.0,9314.857142857143,5.142857142856883,2S,61.22448979591836,23.74380413816781,0.5137837615984805,0.836661762882908,9323.2,9307.9,9366.133333333333,0.12886597938144284,0.2149613069647449,0.09530948369002185,1.0,-27.27314869053589,-18.653223222104465,0,0,1,0,P2509
2025-08-22 09:50:00,2025-08-22 10:05:00,1,9498.0,9487.0,-11.0,2B,48.275862068965516,55.799129648991325,0.5287219745680686,0.5637167878997363,9497.2,9498.8,9465.9,-0.2519420533277361,0.4227436060029621,0.1399108670576376,1.0,2.919290533518506,-4.830029361137711,0,0,0,1,P2509
2025-08-25 10:10:00,2025-08-25 10:50:00,1,9556.0,9560.285714285714,4.285714285713766,3B,71.73913043478261,62.51751517770771,1.2345872263725315,0.8423187499114849,9554.4,9535.7,9499.033333333333,0.3352891869237151,0.9487666034155628,0.2750359557044381,1.0,14.413092561460871,7.49302588980008,1,0,1,1,P2509
2025-08-26 10:35:00,2025-08-26 10:50:00,-1,9464.0,9460.57142857143,3.428571428570649,2S,64.86486486486487,37.77577512596269,0.5534597430911576,0.6834253521634034,9464.0,9456.4,9484.8,0.2541834357127737,-0.10552975939215337,0.09779166620753446,2.0,-14.47654822669756,-9.406194531320931,0,0,1,0,P2509
2025-08-28 22:55:00,2025-08-29 09:05:00,-1,9304.0,9315.0,-11.0,2S,43.47826086956522,34.35234726683933,0.22025550886728662,0.3634355838568497,9306.4,9308.8,9355.566666666668,-0.042964554242752584,-0.25723472668810476,0.06784340724365877,1.0,-31.308298662186644,-26.456466809058718,0,1,0,0,P2509
2025-07-02 10:10:00,2025-07-02 22:55:00,1,8378.0,8481.42857142857,103.42857142857065,2B,66.66666666666666,38.65859886365102,0.6098941211989198,0.774185427363731,8376.8,8372.0,8353.4,0.023854961832059374,0.3590234561991368,0.1352144361870326,3.0,12.679999981759465,10.436155211445621,1,0,1,1,P2601
2025-07-03 09:10:00,2025-07-03 09:35:00,1,8512.0,8479.0,-33.0,3B,60.416666666666664,34.66547819559102,0.4347880589724524,0.7547513607679454,8492.0,8486.6,8447.533333333333,0.07067137809186885,0.18867924528302993,0.1113466985109858,3.0,34.34005046785751,31.622024241701133,1,0,0,1,P2601
2025-07-04 22:20:00,2025-07-04 23:00:00,-1,8452.0,8467.0,-15.0,2S,60.0,33.889918396477576,0.4984044189863905,0.42641931901325336,8455.2,8453.1,8467.733333333334,0.11848341232227888,-0.21256495040151702,0.10554839386198288,2.0,-8.54496233113241,-5.682847124156186,0,0,1,1,P2601
2025-07-08 22:20:00,2025-07-08 22:25:00,1,8622.0,8611.0,-11.0,3B,37.83783783783784,18.574683453722372,0.5572618181878132,0.16530430556672765,8622.0,8632.1,8582.3,-0.1853568118628357,-0.16222479721900163,0.13770727182437556,1.0,38.97149090322455,35.77955593200466,0,0,0,1,P2601
2025-07-10 14:35:00,2025-07-10 21:05:00,1,8616.0,8594.0,-22.0,2B,40.74074074074074,11.651231868821398,0.5197010512130876,0.5022338117912589,8615.6,8613.9,8600.9,0.20939972080036284,0.13950244129272704,0.13371280639229693,3.0,1.4536158290866297,-0.7460604765982157,1,0,0,0,P2601
2025-07-11 09:30:00,2025-07-11 10:15:00,1,8620.0,8731.142857142857,111.14285714285688,2B,62.7906976744186,53.18736137436853,0.5191160669704824,0.9229018460697797,8618.4,8609.1,8606.733333333334,0.11603620329543318,0.5828864537188228,0.0919177277871788,1.0,-0.7606698660492839,-1.7464635876859123,1,0,1,1,P2601
2025-07-14 22:25:00,2025-07-15 09:05:00,1,8746.0,8735.0,-11.0,3B,38.46153846153846,47.295862807459386,0.6107135633395476,0.576761205059719,8743.2,8745.9,8700.233333333334,0.0,0.32102728731941976,0.11718883361583056,1.0,24.309491382418855,17.7881896278761,0,0,0,1,P2601
2025-07-18 11:00:00,2025-07-18 11:25:00,1,8888.0,8871.0,-17.0,3B,37.77777777777778,43.4595533378641,0.533106649299238,0.43881595679535956,8884.8,8890.9,8832.0,-0.17969451931716396,0.06755235307362994,0.10593048719825318,1.0,39.06146674872616,34.55847818672288,0,0,0,1,P2601
2025-07-24 21:55:00,2025-07-24 22:05:00,1,9016.0,8999.0,-17.0,2B,38.73873873873874,21.210062588595687,0.8988446809622905,0.3262446846467083,9014.0,9028.1,8999.7,0.11106175033317456,0.022192632046169614,0.2369937175814996,1.0,17.67684684138112,15.680485756831763,0,0,0,0,P2601
2025-07-25 14:50:00,2025-07-25 21:05:00,-1,8934.0,8945.0,-11.0,2S,71.7948717948718,31.834052726248867,0.6237730575333137,0.6544700013202812,8935.6,8925.4,8968.566666666668,0.20188425302827273,0.0,0.14562479687409605,1.0,-20.434121493781277,-13.071451206085872,0,0,0,0,P2601
2025-07-28 10:45:00,2025-07-28 14:00:00,-1,8908.0,8941.0,-33.0,2S,61.42857142857143,40.92673713037319,1.30590599693243,0.698269658095985,8914.4,8883.0,8915.6,0.38322813345357254,-0.08974646623288729,0.2721334023245354,1.0,-20.985800227697837,-19.65109747761226,0,0,1,1,P2601
2025-07-28 22:15:00,2025-07-28 22:50:00,1,8950.0,8927.0,-23.0,2B,51.21951219512195,37.04722637495747,0.4222052796677726,0.6669891714606925,8938.8,8935.7,8911.366666666667,0.0895455563017622,0.26911863646557066,0.0932490334874186,2.0,-0.23563657116756076,-5.347041874435923,1,0,0,1,P2601
2025-07-30 22:15:00,2025-07-31 09:35:00,-1,8962.0,8930.857142857143,31.142857142856883,2S,47.82608695652174,39.05944893987662,0.6157049713769869,0.5108719090977082,8963.6,8963.4,8978.866666666667,0.08932559178205235,-0.2448252837747633,0.09698080532211933,3.0,-0.7911556666822435,4.6042442319713865,0,0,0,0,P2601
2025-08-05 22:00:00,2025-08-05 22:15:00,1,9016.0,9007.0,-9.0,3B,48.57142857142856,26.486038135346117,0.43458297805085266,0.354649176857148,9014.0,9023.7,8956.5,-0.2654280026542777,0.0,0.09080665747506295,1.0,45.12280414057568,39.47067996116561,0,0,0,1,P2601
2025-08-19 22:35:00,2025-08-20 09:05:00,-1,9510.0,9507.714285714286,2.285714285713766,2S,36.666666666666664,68.97989359160289,1.4053341434698547,0.30284656481405037,9512.0,9528.4,9628.766666666666,0.06318449873630172,-1.3906185139061833,0.22209670704758713,1.0,-25.89859733430967,-3.1768574244993713,0,1,0,0,P2601
2025-08-25 10:10:00,2025-08-25 10:55:00,1,9652.0,9625.0,-27.0,3B,71.66666666666667,64.49126578266758,1.4926156960922417,0.8494693754730146,9647.6,9623.8,9580.066666666668,0.41519618019514315,1.1289985364833832,0.33257041503272966,1.0,18.431718612766417,10.74052864023845,1,0,0,1,P2601
2025-08-26 10:35:00,2025-08-26 10:40:00,-1,9540.0,9549.0,-9.0,2S,63.333333333333336,53.95599584036536,0.5498134858445457,0.6010581378619527,9541.2,9538.7,9573.4,0.16792611251048584,-0.2508361204013432,0.1021129744862783,1.0,-14.93925256937473,-7.3619681464932425,0,0,0,0,P2601
2025-08-29 14:30:00,2025-08-29 22:35:00,-1,9302.0,9263.714285714286,38.285714285713766,2S,52.54237288135593,43.12175886784373,1.1895356669145545,0.38815677909863294,9307.2,9320.4,9353.833333333334,-0.10731916720325696,-0.6616862326574213,0.1846067522450942,2.0,-33.876140719572504,-32.2013484569723,0,1,0,0,P2601
